Zone,Produit,Origine,Aliments pour animaux,Autres Utilisations,Disponibilité alimentaire (Kcal/personne/jour),Disponibilité alimentaire en quantité (kg/personne/an),Disponibilité de matière grasse en quantité (g/personne/jour),Disponibilité de protéines en quantité (g/personne/jour),Disponibilité intérieure,Exportations - Quantité,Importations - Quantité,Nourriture,Pertes,Production,Semences,Traitement,Variation de stock,Categorie
Barbade,Café,Vegetale,0.0,0.0,3.0,2.55,0.0,0.18,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Boissons stimulantes
Barbade,Cephalopodes,Animale,0.0,0.0,1.0,0.32,0.01,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
Barbade,Citrons et limes,Vegetale,0.0,0.0,1.0,2.8,0.01,0.02,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Fruits
Barbade,Coco (inclut coprah),Vegetale,0.0,0.0,32.0,8.55,2.94,0.37,3000000.0,0.0,0.0,2000000.0,0.0,2000000.0,0.0,0.0,0.0,Oléagineux
Barbade,Crustacés,Animale,0.0,0.0,2.0,1.84,0.02,0.42,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
Barbade,Crème,Animale,0.0,0.0,13.0,2.4,1.27,0.17,1000000.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,Lait et fromage
Barbade,Céréales et autres,Vegetale,0.0,1000000.0,18.0,2.56,0.05,0.48,2000000.0,0.0,2000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Céréales
Barbade,Dattes,Vegetale,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fruits
Barbade,Edulcorants autres,Vegetale,0.0,4000000.0,16.0,2.38,0.0,0.0,4000000.0,1000000.0,5000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Sucres et édulcorants
Barbade,Feve de cacao,Vegetale,0.0,0.0,13.0,0.9,1.19,0.2,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,Boissons stimulantes
Barbade,Fruits et autres,Vegetale,0.0,0.0,30.0,23.74,0.52,0.39,5000000.0,4000000.0,5000000.0,7000000.0,0.0,4000000.0,0.0,0.0,0.0,Fruits
Barbade,Girofles,Vegetale,0.0,0.0,1.0,0.07,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epices
Barbade,Graines colza et moutarde,Vegetale,0.0,0.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
Barbade,Graines de coton,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
Barbade,Graines de tournesol,Vegetale,0.0,0.0,1.0,0.1,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
Barbade,Graisses animales crue,Animale,0.0,0.0,38.0,2.2,4.18,0.01,1000000.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,Huiles et graisses
Barbade,Haricots,Vegetale,0.0,0.0,5.0,0.51,0.02,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Légumineuses
Barbade,Huile de plantes oléifères et autres,Vegetale,0.0,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Barbade,Huile graines de coton,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Barbade,Huile d'arachide,Vegetale,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Barbade,Huile d'olive,Vegetale,0.0,0.0,16.0,0.68,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Barbade,Huile de coco,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Barbade,Huile de colza et moutarde,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Barbade,Huile de germe de maïs,Vegetale,0.0,0.0,28.0,1.15,3.16,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Barbade,Huile de palme,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Barbade,Huile de palmistes,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Barbade,Huile de soja,Vegetale,0.0,1000000.0,173.0,7.12,19.57,0.05,3000000.0,4000000.0,4000000.0,2000000.0,0.0,4000000.0,0.0,0.0,0.0,Huiles et graisses
Barbade,Huile de sésame,Vegetale,0.0,0.0,1.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Barbade,Huile de tournesol,Vegetale,0.0,0.0,22.0,0.92,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Barbade,Huiles de foie de poisson,Animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Barbade,Huiles de poissons,Animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Barbade,Ignames,Vegetale,0.0,0.0,6.0,2.5,0.01,0.12,1000000.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,Racines et tubercules
Barbade,Lait (exclut beurre),Animale,3000000.0,2000000.0,185.0,110.48,10.11,10.21,37000000.0,1000000.0,29000000.0,31000000.0,0.0,5000000.0,0.0,0.0,4000000.0,Lait et fromage
Barbade,Légumes et autres,Vegetale,0.0,0.0,49.0,58.81,0.37,2.27,17000000.0,0.0,9000000.0,17000000.0,0.0,9000000.0,0.0,0.0,0.0,Légumes
Barbade,Légumineuses et autres,Vegetale,0.0,0.0,39.0,4.19,0.24,2.56,1000000.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,Légumineuses
Barbade,Manioc,Vegetale,0.0,0.0,3.0,1.3,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racines et tubercules
Barbade,Maïs,Vegetale,27000000.0,0.0,106.0,11.9,0.35,2.28,31000000.0,1000000.0,32000000.0,3000000.0,1000000.0,0.0,0.0,0.0,0.0,Céréales
Barbade,Miel,Vegetale,0.0,0.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sucres et édulcorants
Barbade,Millet,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Céréales
Barbade,Miscellanees,Vegetale,0.0,0.0,44.0,0.0,0.54,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Produits divers
Barbade,Mollusques et autres,Animale,0.0,0.0,0.0,0.57,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
Barbade,Noix,Vegetale,0.0,1000000.0,16.0,2.3,1.41,0.42,2000000.0,0.0,2000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Fruit à coques
Barbade,Oeufs,Animale,0.0,0.0,34.0,9.61,2.27,2.61,4000000.0,0.0,1000000.0,3000000.0,0.0,3000000.0,1000000.0,0.0,0.0,Oeufs
Barbade,Oignons,Vegetale,0.0,0.0,8.0,7.18,0.04,0.26,2000000.0,0.0,2000000.0,2000000.0,0.0,1000000.0,0.0,0.0,0.0,Légumes
Barbade,Olives,Vegetale,0.0,0.0,0.0,0.14,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
Barbade,Oranges et mandarines,Vegetale,0.0,1000000.0,13.0,28.08,0.01,0.2,9000000.0,3000000.0,10000000.0,8000000.0,0.0,0.0,0.0,0.0,2000000.0,Fruits
Barbade,Orge,Vegetale,0.0,0.0,0.0,0.01,0.0,0.0,2000000.0,0.0,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0,Céréales
Barbade,Pamplemousse,Vegetale,0.0,0.0,1.0,1.85,0.0,0.01,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Fruits
Barbade,Patates douces,Vegetale,0.0,0.0,9.0,3.88,0.02,0.11,1000000.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,Racines et tubercules
Barbade,Perciform,Animale,0.0,0.0,4.0,2.7,0.05,0.88,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
Barbade,Piments,Vegetale,0.0,0.0,2.0,0.19,0.09,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epices
Barbade,Plantes aquatiques,Animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
Barbade,Plantes oleiferes et autres,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
Barbade,Pois,Vegetale,0.0,0.0,17.0,1.8,0.09,1.11,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Légumes
Barbade,Poissons d'eau douce,Animale,0.0,0.0,2.0,0.74,0.08,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
Barbade,Poissons marins et autres,Animale,0.0,0.0,17.0,10.49,0.51,2.95,3000000.0,0.0,3000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
Barbade,Poissons pelagiques,Animale,0.0,0.0,56.0,23.48,2.7,7.33,7000000.0,0.0,5000000.0,7000000.0,0.0,3000000.0,0.0,0.0,0.0,Poisson et fruits de mer
Barbade,Poivre,Vegetale,0.0,0.0,3.0,0.37,0.03,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epices
Barbade,Pommes,Vegetale,0.0,0.0,14.0,14.72,0.06,0.07,4000000.0,0.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,Fruits
Barbade,Pommes de terre,Vegetale,0.0,1000000.0,75.0,49.24,0.14,2.14,15000000.0,0.0,15000000.0,14000000.0,0.0,0.0,0.0,0.0,0.0,Racines et tubercules
Barbade,Racines (non définies),Vegetale,0.0,0.0,3.0,1.42,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racines et tubercules
Barbade,Raisin,Vegetale,0.0,0.0,14.0,7.81,0.09,0.12,2000000.0,0.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,Fruits
Barbade,Riz (équivalent blanchi),Vegetale,0.0,1000000.0,170.0,15.66,0.6,3.48,5000000.0,0.0,5000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,Céréales
Barbade,Seigle,Vegetale,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Céréales
Barbade,Soja,Vegetale,0.0,0.0,0.0,0.1,0.0,0.05,21000000.0,0.0,21000000.0,0.0,0.0,0.0,0.0,21000000.0,0.0,Oléagineux
Barbade,Sorgho,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Céréales
Barbade,Sucre (équivalent brut),Vegetale,0.0,2000000.0,538.0,55.72,0.0,0.0,18000000.0,15000000.0,13000000.0,16000000.0,1000000.0,17000000.0,0.0,0.0,3000000.0,Sucres et édulcorants
Barbade,Sucre de canne,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,173000000.0,0.0,0.0,0.0,0.0,173000000.0,0.0,173000000.0,0.0,Sucres et édulcorants
Barbade,Sésame,Vegetale,0.0,0.0,1.0,0.07,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
Barbade,Thé,Vegetale,0.0,0.0,1.0,0.94,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boissons stimulantes
Barbade,Tomates,Vegetale,0.0,0.0,3.0,5.12,0.04,0.12,2000000.0,0.0,1000000.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,Légumes
Barbade,Viande d'ovins et caprins,Animale,0.0,0.0,24.0,4.08,1.9,1.5,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Viandes
Barbade,Viande de bovins,Animale,0.0,0.0,60.0,13.13,3.31,7.0,4000000.0,0.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,Viandes
Barbade,Viande de suidés,Animale,0.0,3000000.0,50.0,8.3,4.45,1.72,5000000.0,0.0,3000000.0,2000000.0,0.0,2000000.0,0.0,0.0,0.0,Viandes
Barbade,Viande de volailles,Animale,0.0,3000000.0,180.0,42.62,13.3,14.19,15000000.0,0.0,1000000.0,12000000.0,0.0,14000000.0,0.0,0.0,0.0,Viandes
Barbade,Viande et autres,Animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Viandes
Barbade,Vin,Vegetale,0.0,0.0,17.0,8.45,0.0,0.0,3000000.0,0.0,3000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,Boissons alcoolisees
Barbade,Épices et autres,Vegetale,0.0,0.0,8.0,0.86,0.31,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epices
Belgique,Abats comestible,Animale,0.0,0.0,10.0,3.28,0.32,1.66,36000000.0,194000000.0,119000000.0,36000000.0,0.0,112000000.0,0.0,0.0,0.0,Viandes
Belgique,Agrumes et autres,Vegetale,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,Fruits
Belgique,"Alcool, non comestible",Vegetale,0.0,97000000.0,0.0,0.0,0.0,0.0,97000000.0,466000000.0,164000000.0,0.0,0.0,398000000.0,0.0,0.0,0.0,Boissons alcoolisees
Belgique,Aliments pour enfants,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,-4000000.0,22000000.0,18000000.0,0.0,0.0,0.0,0.0,0.0,0.0,Produits divers
Belgique,Ananas,Vegetale,0.0,0.0,4.0,2.68,0.01,0.02,38000000.0,176000000.0,213000000.0,30000000.0,8000000.0,0.0,0.0,0.0,0.0,Fruits
Belgique,Animaux aquatiques et autres,Animale,0.0,0.0,0.0,0.06,0.0,0.01,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
Belgique,Arachides decortiquees,Vegetale,0.0,0.0,4.0,0.24,0.33,0.17,12000000.0,16000000.0,25000000.0,3000000.0,0.0,0.0,0.0,9000000.0,2000000.0,Oléagineux
Belgique,Avoine,Vegetale,89000000.0,0.0,1.0,0.16,0.02,0.04,92000000.0,21000000.0,92000000.0,2000000.0,0.0,21000000.0,1000000.0,0.0,0.0,Céréales
Belgique,Bananes,Vegetale,0.0,0.0,7.0,4.26,0.04,0.08,47000000.0,1228000000.0,1275000000.0,47000000.0,0.0,0.0,0.0,0.0,0.0,Fruits
Belgique,Bananes plantains,Vegetale,0.0,0.0,3.0,1.46,0.01,0.03,16000000.0,36000000.0,52000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,Fruits
Belgique,Beurre et ghee,Animale,0.0,1000000.0,138.0,7.0,15.56,0.17,79000000.0,121000000.0,130000000.0,78000000.0,0.0,78000000.0,0.0,0.0,-8000000.0,Huiles et graisses
Belgique,Bière,Vegetale,0.0,0.0,101.0,75.39,0.0,1.03,837000000.0,1280000000.0,311000000.0,837000000.0,0.0,1807000000.0,0.0,0.0,0.0,Boissons alcoolisees
Belgique,Blé,Vegetale,1000000000.0,375000000.0,792.0,111.91,2.66,23.68,4293000000.0,2431000000.0,4570000000.0,1243000000.0,28000000.0,1804000000.0,38000000.0,1608000000.0,350000000.0,Céréales
Belgique,Boissons alcooliques,Vegetale,0.0,19000000.0,14.0,1.71,0.0,0.0,38000000.0,41000000.0,50000000.0,19000000.0,0.0,29000000.0,0.0,0.0,0.0,Boissons alcoolisees
Belgique,Boissons fermentés,Vegetale,0.0,0.0,2.0,1.36,0.0,0.0,15000000.0,57000000.0,8000000.0,15000000.0,0.0,65000000.0,0.0,0.0,0.0,Boissons alcoolisees
Belgique,Café,Vegetale,0.0,0.0,10.0,7.5,0.0,1.03,83000000.0,225000000.0,333000000.0,83000000.0,0.0,0.0,0.0,0.0,-25000000.0,Boissons stimulantes
Belgique,Cephalopodes,Animale,0.0,0.0,1.0,0.25,0.01,0.1,3000000.0,7000000.0,9000000.0,3000000.0,0.0,1000000.0,0.0,0.0,0.0,Poisson et fruits de mer
Belgique,Citrons et limes,Vegetale,0.0,0.0,1.0,1.96,0.01,0.03,23000000.0,12000000.0,35000000.0,22000000.0,1000000.0,0.0,0.0,0.0,0.0,Fruits
Belgique,Coco (inclut coprah),Vegetale,0.0,0.0,11.0,2.95,1.05,0.11,33000000.0,63000000.0,96000000.0,33000000.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
Belgique,Crustacés,Animale,0.0,0.0,3.0,2.04,0.03,0.5,23000000.0,105000000.0,121000000.0,23000000.0,0.0,2000000.0,0.0,0.0,5000000.0,Poisson et fruits de mer
Belgique,Crème,Animale,0.0,80000000.0,52.0,9.65,5.1,0.71,187000000.0,111000000.0,100000000.0,107000000.0,0.0,198000000.0,0.0,0.0,0.0,Lait et fromage
Belgique,Céréales et autres,Vegetale,116000000.0,0.0,1.0,0.06,0.01,0.01,123000000.0,35000000.0,101000000.0,1000000.0,1000000.0,58000000.0,6000000.0,0.0,0.0,Céréales
Belgique,Dattes,Vegetale,0.0,0.0,1.0,0.22,0.0,0.01,3000000.0,1000000.0,4000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,Fruits
Belgique,Edulcorants autres,Vegetale,0.0,405000000.0,23.0,3.79,0.0,0.01,447000000.0,339000000.0,757000000.0,42000000.0,0.0,28000000.0,0.0,0.0,0.0,Sucres et édulcorants
Belgique,Feve de cacao,Vegetale,0.0,0.0,4.0,0.33,0.35,0.07,4000000.0,404000000.0,436000000.0,4000000.0,0.0,0.0,0.0,0.0,-28000000.0,Boissons stimulantes
Belgique,Fruits et autres,Vegetale,0.0,0.0,28.0,20.98,0.31,0.34,284000000.0,958000000.0,888000000.0,233000000.0,19000000.0,354000000.0,0.0,32000000.0,0.0,Fruits
Belgique,Girofles,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epices
Belgique,Graines colza et moutarde,Vegetale,250000000.0,0.0,5.0,0.0,0.0,0.0,1657000000.0,753000000.0,2000000000.0,5000000.0,41000000.0,61000000.0,0.0,1362000000.0,350000000.0,Oléagineux
Belgique,Graines de coton,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
Belgique,Graines de tournesol,Vegetale,0.0,95000000.0,0.0,0.0,0.0,0.0,107000000.0,24000000.0,130000000.0,0.0,0.0,0.0,0.0,12000000.0,0.0,Oléagineux
Belgique,Graisses animales crue,Animale,38000000.0,109000000.0,214.0,10.84,23.77,0.01,267000000.0,226000000.0,242000000.0,120000000.0,0.0,254000000.0,0.0,0.0,-2000000.0,Huiles et graisses
Belgique,Haricots,Vegetale,0.0,0.0,5.0,0.5,0.02,0.31,6000000.0,16000000.0,21000000.0,6000000.0,0.0,1000000.0,0.0,0.0,0.0,Légumineuses
Belgique,Huile de plantes oléifères et autres,Vegetale,0.0,62000000.0,37.0,1.88,4.4,0.0,150000000.0,126000000.0,109000000.0,21000000.0,0.0,176000000.0,0.0,67000000.0,-8000000.0,Huiles et graisses
Belgique,Huile graines de coton,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Belgique,Huile d'arachide,Vegetale,0.0,2000000.0,9.0,0.36,0.99,0.01,6000000.0,16000000.0,19000000.0,4000000.0,0.0,4000000.0,0.0,0.0,-1000000.0,Huiles et graisses
Belgique,Huile d'olive,Vegetale,0.0,0.0,30.0,1.25,3.44,0.0,14000000.0,6000000.0,20000000.0,14000000.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Belgique,Huile de coco,Vegetale,0.0,6000000.0,21.0,0.84,2.34,0.02,15000000.0,87000000.0,102000000.0,9000000.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Belgique,Huile de colza et moutarde,Vegetale,0.0,297000000.0,20.0,0.9,2.24,0.02,307000000.0,638000000.0,380000000.0,10000000.0,0.0,566000000.0,0.0,0.0,-1000000.0,Huiles et graisses
Belgique,Huile de germe de maïs,Vegetale,0.0,20000000.0,40.0,1.63,4.48,0.0,38000000.0,35000000.0,11000000.0,18000000.0,0.0,62000000.0,0.0,0.0,0.0,Huiles et graisses
Belgique,Huile de palme,Vegetale,0.0,411000000.0,174.0,7.04,19.54,0.14,490000000.0,207000000.0,726000000.0,78000000.0,0.0,0.0,0.0,0.0,-29000000.0,Huiles et graisses
Belgique,Huile de palmistes,Vegetale,0.0,4000000.0,17.0,0.69,1.92,0.01,12000000.0,8000000.0,23000000.0,8000000.0,0.0,0.0,0.0,0.0,-3000000.0,Huiles et graisses
Belgique,Huile de soja,Vegetale,10000000.0,5000000.0,103.0,4.23,11.6,0.0,62000000.0,66000000.0,107000000.0,47000000.0,0.0,17000000.0,0.0,0.0,5000000.0,Huiles et graisses
Belgique,Huile de sésame,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,2000000.0,0.0,0.0,1000000.0,0.0,0.0,0.0,Huiles et graisses
Belgique,Huile de tournesol,Vegetale,0.0,141000000.0,46.0,1.91,5.2,0.0,162000000.0,348000000.0,504000000.0,21000000.0,0.0,5000000.0,0.0,0.0,0.0,Huiles et graisses
Belgique,Huiles de foie de poisson,Animale,0.0,0.0,18.0,0.71,1.94,0.0,8000000.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Belgique,Huiles de poissons,Animale,0.0,2000000.0,0.0,0.0,0.0,0.0,2000000.0,5000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,Huiles et graisses
Belgique,Ignames,Vegetale,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,Racines et tubercules
Belgique,Lait (exclut beurre),Animale,885000000.0,165000000.0,379.0,236.19,22.77,23.91,3513000000.0,4337000000.0,4332000000.0,2623000000.0,0.0,3483000000.0,0.0,0.0,35000000.0,Lait et fromage
Belgique,Légumes et autres,Vegetale,173000000.0,0.0,100.0,104.06,0.6,3.63,1466000000.0,2199000000.0,1603000000.0,1155000000.0,185000000.0,2062000000.0,0.0,0.0,0.0,Légumes
Belgique,Légumineuses et autres,Vegetale,5000000.0,0.0,2.0,0.18,0.01,0.12,6000000.0,9000000.0,14000000.0,2000000.0,0.0,2000000.0,0.0,0.0,0.0,Légumineuses
Belgique,Manioc,Vegetale,13000000.0,0.0,0.0,0.0,0.0,0.0,14000000.0,6000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,Racines et tubercules
Belgique,Maïs,Vegetale,980000000.0,860000000.0,14.0,2.22,0.05,0.33,1895000000.0,376000000.0,1606000000.0,25000000.0,8000000.0,827000000.0,22000000.0,0.0,-163000000.0,Céréales
Belgique,Miel,Vegetale,0.0,0.0,5.0,0.62,0.0,0.01,7000000.0,20000000.0,24000000.0,7000000.0,0.0,3000000.0,0.0,0.0,0.0,Sucres et édulcorants
Belgique,Millet,Vegetale,17000000.0,0.0,0.0,0.0,0.0,0.0,17000000.0,4000000.0,21000000.0,0.0,0.0,0.0,0.0,0.0,0.0,Céréales
Belgique,Miscellanees,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Produits divers
Belgique,Mollusques et autres,Animale,0.0,0.0,2.0,3.77,0.03,0.3,42000000.0,29000000.0,70000000.0,42000000.0,0.0,1000000.0,0.0,0.0,0.0,Poisson et fruits de mer
Belgique,Noix,Vegetale,0.0,0.0,50.0,7.08,4.67,1.29,78000000.0,70000000.0,146000000.0,79000000.0,1000000.0,0.0,0.0,0.0,1000000.0,Fruit à coques
Belgique,Oeufs,Animale,0.0,0.0,49.0,12.59,3.45,3.77,162000000.0,100000000.0,89000000.0,140000000.0,5000000.0,174000000.0,18000000.0,0.0,0.0,Oeufs
Belgique,Oignons,Vegetale,0.0,0.0,3.0,3.18,0.1,0.15,43000000.0,229000000.0,194000000.0,35000000.0,8000000.0,79000000.0,0.0,0.0,0.0,Légumes
Belgique,Olives,Vegetale,0.0,0.0,2.0,0.56,0.18,0.02,6000000.0,10000000.0,17000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
Belgique,Oranges et mandarines,Vegetale,0.0,0.0,6.0,7.27,0.02,0.09,83000000.0,2685000000.0,3615000000.0,81000000.0,2000000.0,0.0,0.0,0.0,-848000000.0,Fruits
Belgique,Orge,Vegetale,917000000.0,5000000.0,3.0,0.37,0.01,0.08,1302000000.0,1577000000.0,2493000000.0,4000000.0,34000000.0,386000000.0,7000000.0,334000000.0,0.0,Céréales
Belgique,Palmistes,Vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oléagineux
Belgique,Pamplemousse,Vegetale,0.0,0.0,1.0,1.39,0.0,0.02,15000000.0,65000000.0,76000000.0,15000000.0,0.0,0.0,0.0,0.0,4000000.0,Fruits
Belgique,Patates douces,Vegetale,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,Racines et tubercules
Belgique,Perciform,Animale,0.0,0.0,15.0,7.32,0.68,2.01,81000000.0,52000000.0,112000000.0,81000000.0,0.0,22000000.0,0.0,0.0,0.0,Poisson et fruits de mer
Belgique,Piments,Vegetale,0.0,0.0,1.0,0.13,0.06,0.04,1000000.0,2000000.0,3000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,Epices
Belgique,Plantes aquatiques,Animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,Poisson et fruits de mer
Belgique,Plantes oleiferes et autres,Vegetale,111000000.0,3000000.0,0.0,0.0,0.0,0.0,431000000.0,166000000.0,590000000.0,0.0,0.0,7000000.0,1000000.0,315000000.0,0.0,Oléagineux
Belgique,Pois,Vegetale,93000000.0,0.0,17.0,1.8,0.09,1.11,114000000.0,29000000.0,141000000.0,20000000.0,0.0,2000000.0,0.0,0.0,0.0,Légumes
